Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Wheat,TaWRKY19,Seedling,None,41.84171517,26.43854658,20.65047878,46.77982191,67.61719732,45.01583267,44.35800304,39.67532441,17.97846658,Dynamic,None,41.69710262,27,77.76877713,6.568834645,26.27481476,2.377721639,23.93196656,2.075552021,35.84258563,54.09826693
Wheat,TaNAC69,Seedling,Drought,30.00079655,33.29829089,67.78252878,52.98283989,92.2865837,71.01731746,71.0667859,60.45999449,22.15181545,High,None,6.342119156,31,34.5867574,3.204165768,77.01151249,2.577128716,,1.521270485,28.83415857,31.03793544
Maize,ZmDREB2,Mature,Drought,14.99344411,34.37620303,34.25326212,77.90737094,78.8281162,63.66291642,68.15348765,49.17255855,13.3622149,Dynamic,H3K4me3,28.21791155,37,70.17616609,3.059979054,39.54503759,5.054336382,22.59950397,1.429656438,37.67375727,41.26965361
Maize,ZmDREB2,Vegetative,Drought,69.16357276,30.4083668,57.03142123,53.14713129,71.50566291,60.56140515,,33.42510489,23.57840892,Dynamic,H3K27me3,1.448448811,29,35.72302349,3.184928343,23.6740856,3.278677784,18.25250044,2.152832596,35.24463266,42.68300611
,OsNAC10,Seedling,Drought,77.44427988,21.73968619,72.58112192,78.3465566,81.78437081,77.57068311,84.27038319,66.22050948,16.67919723,High,None,12.81698327,3,26.05421664,1,64.58907353,5.239600525,16.62739025,1.086952516,41.89400092,48.29135879
Maize,ZmGLK1,Mature,None,45.92891894,35.91047914,34.1354714,60.72845204,,52.63024831,42.95483698,45.64330524,20.34069068,Dynamic,H3K9me2,47.56036775,4,63.09747676,5.495615172,59.79719215,2.836482217,14.20346012,2.083509495,36.5808505,46.29085064
Maize,ZmGLK1,Vegetative,Heat,79.26555668,31.9659322,33.82105729,51.52419394,91.6437315,58.99632758,70.35565355,34.77029039,17.55822497,Dynamic,None,36.49865944,39,60.04126781,2.414851022,64.26137108,4.010449122,34.5611981,3.318236741,33.88810823,28.93346699
Arabidopsis,AtWRKY53,Vegetative,,56.05874624,35.47845778,39.60661649,67.9158893,92.48815705,66.67022095,73.22116501,46.37980384,29.85158411,Dynamic,H3K27me3,36.22495125,33,50.76079685,4.059410765,,2.816738575,39.54975493,2.553266026,40.67491406,32.29046301
Rice,OsHKT1,Mature,Drought,41.76545918,34.20915031,42.63604294,49.74975478,64.25184764,52.21254845,46.9111496,26.56444534,18.34103406,Dynamic,H3K27me3,23.54825232,49,62.60319636,5.644738108,30.60180847,4.960522344,35.37210625,1.748307825,36.7290913,52.80547617
Arabidopsis,AtWRKY53,Flowering,None,50.89769433,15.92944317,18.35887055,76.83491833,76.78479587,57.32619492,56.30597962,40.63217328,5.733292501,Dynamic,H3K27me3,36.42467456,34,88.56368683,3.22224226,76.84706871,2.240572666,19.28035529,1.96232534,37.31435882,40.95670848
Wheat,TaNAC69,Vegetative,Salt,27.9778029,23.151615,68.87728883,71.33552065,93.94668661,78.05316536,82.06174893,56.94239606,26.18989321,High,H3K27me3,20.11242672,30,24.67246843,1,77.81690014,2.900455396,23.12261779,0.550431255,31.4578454,36.47240801
Rice,OsHKT1,Vegetative,Heat,50.30050216,39.09345477,57.84248418,48.3568543,60.3296301,55.50965619,47.90897995,28.2262071,20.92551779,Dynamic,H3K4me3,12.59255538,16,34.32765325,5.80248646,19.35815515,5.769061717,27.7909366,0.628296433,28.52798293,
Maize,ZmGLK1,Seedling,Drought,43.76405307,17.16482418,33.83813857,46.34586715,50.47961742,43.55454105,36.64679567,32.13179562,8.827656554,Dynamic,H3K4me3,19.74520809,2,60.65852619,8.951756977,29.52958792,3.903272371,36.90975132,2.508163861,30.08157721,54.35083466
Arabidopsis,AtWRKY53,Flowering,Heat,33.60096216,15.56511806,41.77164576,65.88058017,63.19151457,56.9479135,48.72939491,29.75504639,19.42504994,Dynamic,None,44.18966824,21,55.73239491,3.75144587,59.98428843,2.669856273,39.60282222,0.511397647,42.32465851,43.36817859
Maize,ZmGLK1,Mature,None,60.40453828,18.82250039,33.44338594,71.82622675,50.10114742,51.79025337,44.58928933,29.58442801,16.65704521,Dynamic,None,3.482166893,45,68.54248837,5.869956907,75.00532426,2.284484127,11.0373133,0.498099737,48.62867049,55.02037444
Rice,OsNAC10,Seedling,Drought,39.25089485,17.58006179,67.17208389,42.39869551,78.24783545,62.60620495,69.15808787,36.62467773,29.88627649,Dynamic,H3K9me2,46.29787877,42,29.16743163,3.717452538,19.17594624,3.036943664,20.30905842,0.396083214,44.0560407,44.84690024
Maize,ZmNAC111,Vegetative,Drought,39.97657266,30.32744181,53.7325456,52.71427198,86.65051097,64.36577618,76.10438593,34.6354922,20.58035191,Dynamic,None,33.24166567,30,51.90244344,1.559923412,62.90029727,4.897317309,32.66042146,3.156483775,44.01578698,35.39190986
Wheat,TaWRKY19,Flowering,Heat,12.66660505,25.24238681,47.13015074,66.11454394,68.80995582,60.6848835,58.10365345,39.45701556,26.11310871,Dynamic,H3K9me2,22.73514171,8,53.23602085,1.70077456,78.90539535,1.005421105,18.20021845,2.472599646,28.88160413,43.53572669
Rice,OsNAC10,Vegetative,Salt,23.63147316,18.3183281,45.32325531,77.70582587,59.45280834,60.82729651,59.88431652,53.53062175,10.99794623,Dynamic,H3K27me3,17.58809536,30,53.98122047,2.382811453,47.4826637,2.433738031,26.79762286,1.901794787,37.66532498,46.32834219
Maize,ZmDREB2,Mature,Salt,27.29027895,16.66311107,32.93754014,42.64959872,60.68449297,45.42387727,49.59917474,25.50938983,9.225930552,Dynamic,H3K4me3,20.08249595,4,64.8802622,4.846415964,18.04581456,2.989623378,17.63389738,0.93316296,44.40480573,55.17599335
Maize,ZmDREB2,Seedling,Drought,49.5573783,38.85222347,71.86635672,45.77671523,93.82888182,70.49065126,62.50081003,38.73645177,15.19603288,High,H3K9me2,21.40222041,46,26.20631757,3.247499532,59.71740788,4.137748069,17.54148333,3.353226557,32.34238337,37.06231327
Wheat,TaDREB3,Flowering,Heat,14.94926193,35.2785589,65.58587817,51.33803304,61.72725598,59.55038906,69.191011,34.2804216,26.76651146,Dynamic,None,22.64815895,18,26.03849953,4.591465724,21.91396225,2.260104468,22.41082274,1.973237601,38.30040515,50.27667453
Arabidopsis,AtWRKY53,Flowering,Drought,73.58887113,17.85793619,44.37546,48.78993311,92.27139399,61.81226237,64.14792414,34.43914757,16.01989703,Dynamic,None,34.77266231,8,67.11286816,3.093679531,73.01220065,2.979956859,11.33454872,3.223718326,33.09403804,33.91786709
Rice,OsHKT1,Vegetative,None,43.44203064,22.69504675,27.63761911,52.4633993,70.18886124,50.09662655,44.13543913,26.26429907,19.01215502,Dynamic,H3K4me3,24.94424034,8,64.85846344,5.732790062,39.74200798,2.995687619,26.39115036,0.821292535,46.98022453,44.0563485
Wheat,TaNAC69,Vegetative,Drought,65.84110708,28.93506165,33.90550336,75.71623299,67.66569083,59.09580906,57.34892908,41.24606738,11.21948949,Dynamic,H3K9me2,30.00688122,32,58.05607813,4.591578656,48.804179,2.595411897,39.77188785,2.855389418,28.1321183,47.95024696
Maize,ZmDREB2,Vegetative,Salt,54.87381425,39.76714758,30.64419381,57.5352644,68.3379255,52.17246123,50.79980731,44.55966803,13.68996977,Dynamic,H3K4me3,15.53334323,11,71.19279382,5.457008121,48.68347889,4.771344395,15.33072272,0.798220675,44.40921811,51.82909826
Maize,ZmNAC111,Seedling,Drought,79.75035406,37.37215534,50.02295876,75.81190207,70.56941182,65.46809089,55.23685812,37.6536768,12.90992257,Dynamic,H3K9me2,48.47073165,13,47.50318188,3.083611651,78.41903176,2.117376235,37.78172288,0.631500579,43.22577887,35.90276209
Rice,OsDREB2A,Vegetative,Salt,21.3646601,19.42438702,63.20299826,77.48742069,69.28300224,69.9911404,68.44486738,54.19207939,30.93751592,Dynamic,H3K27me3,6.560025651,46,26.16372807,3.783322818,34.3533076,2.686418786,8.229977098,3.404114594,34.80402375,49.8001928
Rice,OsNAC10,Flowering,Drought,70.10349399,39.25738975,55.35875216,52.73848649,57.89577887,55.33100584,50.62609198,41.36621004,26.45390131,Dynamic,H3K4me3,42.86789708,29,38.91855233,4.909172024,37.9960943,5.016605064,35.72032426,1.066469026,38.17603944,48.90605969
,ZmGLK1,Flowering,Heat,68.63489695,19.26328671,53.03445023,43.8226138,70.02474397,55.62726933,65.06487018,43.24721527,27.46560862,Dynamic,H3K4me3,19.56634322,27,48.5581101,4.468011944,79.32022065,2.361797845,39.32904574,3.160431632,38.27519929,44.33693894
Arabidopsis,AtNAC2,Flowering,Salt,59.60052964,22.50776148,63.58560007,40.18613421,57.64277176,53.80483535,46.3123542,42.8506773,24.68513549,Dynamic,H3K9me2,35.61303735,40,41.14784537,3.87642949,48.46027067,2.12372042,34.30817453,2.188287463,35.93043843,49.51818498
Maize,ZmNAC111,Seedling,None,54.6603943,32.8208408,32.93359647,77.12169328,73.15113465,61.06880813,62.62579979,52.01104587,21.12384181,Dynamic,H3K27me3,32.43146082,28,61.32575438,2.14283493,85.44188174,5.084075401,13.31120984,0.744734001,34.10716999,41.40513142
Maize,ZmNAC111,Vegetative,Heat,58.42550494,16.31425076,40.96215855,51.82904663,58.15800617,50.31640378,51.80750383,39.59138691,13.23061435,Dynamic,H3K4me3,35.05921694,12,57.32809484,3.663101444,53.54757088,2.228938692,39.30187979,0.944551483,36.51071589,56.10652333
Arabidopsis,AtNAC2,Mature,Drought,45.99431755,31.27630722,59.10191349,45.0371959,81.24108313,61.79339751,60.88021789,35.53096242,16.06899604,Dynamic,H3K9me2,10.95602137,22,40.43226088,3.021351275,79.60404208,3.614702551,8.769693981,1.966157993,28.3205664,29.0947446
Arabidopsis,AtNAC2,Seedling,Drought,59.92834562,22.71651629,40.5695823,46.85432877,50.96334862,46.12908656,45.02864556,34.25120967,15.57806862,Dynamic,H3K4me3,10.91990663,48,59.93314664,7.399376026,52.11816012,3.621624228,11.98454479,4.218369059,39.39249343,57.37477853
Maize,ZmNAC111,Mature,Heat,30.02288419,27.24682209,38.22040134,73.84705128,51.67371011,54.58038758,52.6834408,33.32854716,11.07470676,Dynamic,H3K4me3,49.06276227,3,61.98908014,4.054971357,79.04955043,4.835064701,36.4617977,0.968800633,42.28426336,47.52936245
Rice,OsHKT1,Flowering,None,74.76481105,24.53308452,39.94979688,58.93486433,83.01253138,60.63239753,55.19210582,40.17950815,14.43855031,Dynamic,H3K27me3,6.889938376,37,63.89088509,5.043348594,63.01754356,4.549220179,20.55063261,3.224000492,37.15099954,33.6299404
Arabidopsis,AtMYB44,Seedling,Drought,59.16288098,34.83785472,64.19598107,40.30141579,60.40344468,54.96694718,46.94143536,45.32983914,16.07137807,Dynamic,H3K9me2,5.581386219,4,33.76978783,6.703628988,18.64982935,3.111197292,24.71701859,1.681409592,38.88222305,46.5365738
Arabidopsis,AtMYB44,Mature,Heat,43.7972491,29.87964929,62.2279391,49.46934421,84.38960753,65.36229695,54.67281308,56.96273319,10.100697,Dynamic,H3K9me2,24.23064782,42,35.15119119,4.457963321,30.55594026,3.718929055,24.13597741,0.690030355,40.89074007,41.77916713
Arabidopsis,AtNAC2,Vegetative,Heat,38.6985838,33.79922641,38.04341396,41.91874388,52.12543005,44.02919596,35.96189787,31.28182434,11.27544232,Dynamic,H3K4me3,21.09115821,16,61.8072219,5.308884739,47.639376,1.404927286,32.51194515,3.090262746,27.63520208,61.39059052
Maize,ZmGLK1,Seedling,Salt,48.40469902,19.50122903,57.70225374,57.63466119,90.64124794,68.65938762,62.2839618,56.17350382,22.389816,Dynamic,H3K9me2,16.28546551,24,41.83097317,2.681781909,40.18959502,4.907158923,27.84311319,0.569006255,28.94495646,36.68336819
Maize,ZmDREB2,Flowering,None,13.48331555,23.8475615,15.411104,50.14098857,67.57960712,44.37723323,36.53194075,36.34031528,9.314443403,Dynamic,H3K4me3,39.27450472,6,91.32916169,5.647116459,40.10211198,5.250767991,21.39028104,1.800722108,39.96332939,40.23589485
Arabidopsis,AtWRKY53,Vegetative,Salt,31.16745492,18.29108615,41.77596751,57.85031398,77.57867433,59.06831861,49.57031184,43.261552,24.29959704,Dynamic,H3K4me3,36.29460443,16,63.06926216,3.915110429,32.26610868,1.27791595,25.9061133,1.160104843,31.24497999,42.6714483
Wheat,TaDREB3,Flowering,None,14.83293163,29.67825739,29.4985997,52.08594653,76.39861306,52.6610531,58.98614189,38.15569145,8.929379786,Dynamic,H3K9me2,24.44642558,13,71.13328439,2.748806221,27.82942435,2.640389917,14.24297159,1.534966976,42.99789107,43.22026769
Maize,ZmGLK1,Seedling,None,46.77751909,37.19309341,43.71374526,71.9942682,62.77263391,59.49354913,58.80984781,39.06703242,18.48663652,Dynamic,H3K4me3,49.23224245,29,47.62587616,1.911850617,79.36512165,5.60758468,37.64002363,3.353479414,32.19083389,42.00632822
Rice,OsNAC10,Vegetative,Salt,13.67145954,25.79066338,33.39462967,40.45095553,85.47161696,53.10573406,51.0832872,43.85956783,12.47599601,Dynamic,None,21.65352434,46,63.52384825,4.171962311,29.1617301,3.885216186,22.09660016,0.961711384,42.67402226,38.57488009
Arabidopsis,AtMYB44,Mature,Heat,28.51921249,37.66972835,37.86899229,76.72789939,75.58337125,63.39342098,56.37393123,38.08661107,24.36732122,Dynamic,None,8.318877395,14,66.96509542,3.766402801,46.96455986,3.63762609,17.0910561,3.007931577,28.83696027,40.42681656
Wheat,TaDREB3,Flowering,None,44.00895554,35.94902311,19.61338587,77.25227745,78.56984167,58.47850166,58.61053374,43.48080167,27.29994514,Dynamic,H3K9me2,31.15284357,10,77.72306451,2.919764066,34.25969696,3.918188711,23.49983524,3.134247787,32.74906285,36.93880936
Rice,OsDREB2A,Mature,None,12.63709659,36.14782997,20.38438803,78.22001863,53.47175275,50.69205314,57.55669259,36.1710354,9.004751751,Dynamic,None,21.87476982,24,70.78096335,3.625613646,63.65266995,2.425858066,39.0107597,1.871476864,40.60177097,56.38799981
Maize,ZmNAC111,Vegetative,None,29.38544579,23.58367939,12.65759946,43.60011787,88.13471702,48.13081145,45.47085135,31.09732256,18.07034954,Dynamic,H3K4me3,48.30233496,44,80.61936111,6.406099817,46.41836966,4.826731777,46.95790742,0.774697917,41.49668485,41.08359228
Wheat,TaDREB3,Vegetative,Drought,60.85180985,33.11610085,37.37862308,63.03317717,66.13573952,55.51584659,57.4158982,44.13278692,9.624136987,,H3K4me3,44.25645875,26,60.57995239,3.268642024,59.34925541,3.548422255,31.51544562,1.939825877,35.68536706,53.85279114
Maize,ZmGLK1,Seedling,None,50.54344434,34.6578124,33.17484536,48.99458089,89.9060633,57.35849651,57.20623629,51.21119427,18.42923231,Dynamic,H3K4me3,3.572813051,37,72.49225347,2.985158067,41.15819108,2.882447143,46.86524379,2.241555123,46.40375434,32.49508582
Wheat,TaWRKY19,Flowering,Heat,10.19660194,27.29360198,31.8164572,78.20611081,93.13244432,67.71833744,71.23906019,47.57556423,7.681973663,Dynamic,None,20.29531686,18,69.63535904,4.263841805,60.25302749,2.623800614,32.80246737,3.043096258,38.21973278,35.82296142
Maize,ZmNAC111,Vegetative,Drought,62.0452754,37.50881599,61.29262641,45.14422983,82.55829253,62.99838292,63.70515982,34.00948079,9.83665749,Dynamic,None,37.69844066,17,40.30450993,3.877342017,27.17036197,5.153865953,26.76734081,0.877256554,35.09592041,44.93024635
Rice,OsNAC10,Vegetative,Heat,33.11036455,20.645313,62.39861573,78.23255276,86.8387196,75.82329603,88.68600012,66.14061212,7.629212506,High,None,7.508659549,41,40.79465974,1.316016375,49.25529245,5.407410544,13.22634819,0.64017465,33.70733692,46.10747281
Arabidopsis,AtMYB44,Flowering,,66.98696881,37.31228667,32.00405004,49.32127288,65.34894337,48.8914221,54.7239367,29.00749248,12.69681166,Dynamic,None,9.201138055,26,70.71412026,4.231480206,56.15546022,3.048657178,28.62858543,0.615856651,44.87780492,44.04085449
Wheat,TaNAC69,Seedling,Drought,32.46017084,27.80062125,75.53655416,41.61914895,67.41187196,61.52252502,73.47851132,36.86342223,26.29505297,Dynamic,None,35.40105656,26,28.38356873,2.445730701,61.98338181,3.670832929,36.93133482,1.293683198,42.09856453,50.33247051
Arabidopsis,AtWRKY53,Mature,None,53.26197451,31.34799292,48.80886617,55.92636027,82.52249679,62.41924108,71.88590061,51.15431971,16.33583843,Dynamic,H3K4me3,46.91415428,22,52.59747848,2.195639627,52.9344882,3.94686278,10.19127492,1.217865902,49.62199749,45.63548473
Arabidopsis,AtNAC2,Seedling,None,10.32457288,22.4299808,27.63453046,60.79219064,69.97314285,52.79995465,51.45851273,44.61834985,25.75799697,Dynamic,H3K9me2,23.03842374,36,74.69283292,5.699203787,70.2800806,1.167745201,12.99135731,0.656734315,48.22367038,49.49967145
Rice,OsHKT1,Vegetative,None,66.35099753,23.64644105,35.37889465,79.49818037,53.23452318,56.0371994,66.29179355,45.22862047,15.58798581,Dynamic,H3K4me3,18.55955581,40,69.08771929,4.152880434,53.32480118,3.111783726,13.6708553,2.868235423,34.43531354,66.04848005
Wheat,TaDREB3,Seedling,Salt,23.57857115,15.34312631,43.95533922,78.45118548,58.23989588,60.21547353,59.57330872,39.10135537,13.47710946,Dynamic,H3K4me3,32.05021221,25,60.66936383,5.006185034,40.13832805,2.641740664,8.121294934,3.354557933,31.2200751,47.58905866
Maize,ZmDREB2,Seedling,Heat,50.08766416,36.10262567,48.31356472,56.65122944,61.2157167,55.39350362,58.46403494,36.34489045,17.69498828,Dynamic,H3K4me3,5.215227968,40,57.41879916,4.302641383,52.97924637,4.968919095,16.0007069,3.044760879,42.67380117,47.78995055
Maize,ZmDREB2,Vegetative,None,51.96141391,37.44169701,46.72957282,64.88561907,78.90176658,63.50565282,54.10224818,41.74449466,14.73653591,Dynamic,H3K9me2,22.15185291,27,59.67544102,3.721222287,33.61925456,2.668606221,26.37457371,0.531798744,33.19026657,44.56186245
Rice,OsNAC10,Seedling,None,74.44034751,31.31101475,34.92507643,73.61503235,78.20542637,62.24851172,50.66669574,53.66612972,27.96626582,Dynamic,None,30.185092,35,46.24398484,3.860049427,73.64281739,4.11907153,23.04958607,3.478925708,33.29030758,41.18336109
Maize,ZmNAC111,Vegetative,Salt,64.78348732,21.86612511,72.11051049,69.43729833,63.40005703,68.31595528,76.48729238,42.86859374,17.94265969,Dynamic,H3K27me3,2.796333584,4,28.52732116,1.568772082,57.05077286,5.591727993,22.12187341,3.486668981,35.29312242,50.55600857
Arabidopsis,AtMYB44,Flowering,Salt,63.8104935,25.9385158,44.81623634,61.25409803,83.80065601,63.29033013,73.69345468,39.75684233,23.90753143,Dynamic,H3K27me3,37.1118397,38,60.9857629,4.746018036,62.83773937,3.467935976,20.22096025,2.57887758,38.07428145,35.57965429
Rice,OsDREB2A,Flowering,Drought,41.29662675,30.19083732,49.56769132,60.80952929,83.01383459,64.46368507,73.17693562,33.81036414,10.69362478,Dynamic,None,21.18919674,17,58.88746696,3.350059939,62.46122778,3.847647626,15.8373033,3.136664603,36.54014851,32.43272085
,OsDREB2A,Seedling,Drought,70.02997653,23.78783759,40.10227501,69.60481536,65.06754183,58.25821074,68.82393453,47.87583697,11.19762657,Dynamic,None,12.93994338,49,63.78881966,2.350216272,20.56318106,3.182377516,8.394461157,1.224507691,36.40085558,47.98725105
Arabidopsis,AtWRKY53,Flowering,Drought,15.22842636,27.97894669,42.52507091,52.44533731,66.65284277,53.874417,48.1301437,45.61901327,8.665881254,Dynamic,None,20.53106169,,59.12189586,5.139149065,65.90462687,3.601517782,34.24970492,1.496915143,42.07528067,55.59493808
Arabidopsis,AtWRKY53,Seedling,None,34.82909319,27.81006756,19.65066205,70.42922337,82.78104942,57.62031161,67.34891947,30.32323261,26.50576406,Dynamic,H3K27me3,19.04595307,15,86.3185233,4.057546591,62.79034429,2.15794084,18.27253644,0.464739144,41.58815267,32.30241499
Arabidopsis,AtWRKY53,Mature,None,24.09849879,37.37092837,25.32317592,46.33504291,54.80530145,42.15450676,42.33458995,27.17865521,,Dynamic,H3K4me3,9.638713018,49,77.92171018,4.900179653,50.83171335,3.493608455,27.50046309,0.902037679,40.78661038,53.85052884
Maize,ZmDREB2,Flowering,Salt,66.02185332,34.39924705,30.0537877,75.43491784,84.80136012,63.43002188,57.56270003,37.53369054,7.784822162,Dynamic,H3K9me2,9.28480488,11,68.88688025,4.347695341,56.29444513,2.947226691,15.20387149,1.507011359,31.71906805,41.57250555
Rice,OsHKT1,Mature,None,57.40649167,35.86741539,,61.62918872,72.4503663,52.57806207,49.91225992,43.36525193,5.47359741,Dynamic,H3K9me2,29.85567341,24,,4.495096297,39.35915355,5.289297661,,1.185993178,31.84990526,45.7090803
Wheat,TaDREB3,Mature,None,13.89926623,22.1401747,25.97193474,54.66231848,72.95584231,51.19669851,51.25375796,32.96286259,23.53452952,Dynamic,H3K27me3,44.49820533,35,77.74465824,4.218016449,54.53849707,1.735807726,16.0091192,0.369916637,48.90598882,37.7667861
Wheat,TaDREB3,Flowering,Salt,48.63890005,15.57878024,43.56997637,78.90501748,66.08554359,62.85351248,74.90626003,34.40650478,15.96770893,Dynamic,None,11.9861136,42,56.69967088,1,65.5690731,2.416579888,31.93289061,2.247898109,42.58520996,48.18370187
Rice,OsDREB2A,Flowering,None,70.12297622,26.92839871,22.55116634,48.42517497,58.74568438,43.24067523,37.08042674,38.9101935,15.78448174,Dynamic,H3K9me2,23.64628206,46,84.51059681,5.150234504,36.23208246,5.489879834,30.52763965,1.205194503,45.96822323,45.50714919
